author,year,journal,title,keywords,doi,is_bipv,is_shadow,is_ml,is_dl,is_nn,is_cnn,is_rnn
Patterson M.,2015,IEEE Trans Energy Convers,Hybrid microgrid model based on solar photovoltaic battery fuel cell system for intermittent load applications,"['reliability', 'power', 'power generation', 'distribution', 'distributed power generation', 'home', 'loss', 'energy harvesting', 'generation', 'model', 'renewable energy', 'microgrids', 'load', 'microgrid', 'renewable energy resource', 'smart grid', 'cell', 'system', 'grid', 'energy', 'resource', 'optimization', 'control', 'genetic algorithm', 'performance', 'battery', 'photovoltaic', 'charging', 'algorithm', 'operatation', 'automatic generation control', 'hybrid', 'solar power generation', 'design', 'fuel cell', 'distributed generation']",10.1109/TEC.2014.2352554,0,0,0,0,0,0,0
Hoang T.,2015,Mon. Not. R. Astron. Soc.,Modelling grain alignment by radiative torques and hydrogen formation torques in reflection nebula,"['model', 'mechanism', 'power', 'modeling', 'extinction', 'irradiation', 'magnetic fields - polarization - dust', 'data', 'prediction', 'parameter']",10.1093/mnras/stu2758,0,0,0,0,0,0,0
Engerer N.A.,2015,"Proc. - Int. Congr. Model. Simul., MODSIM",A simple model for estimating the diffuse fraction of solar irradiance from photovoltaic array power output,"['method', 'temperature', 'power', 'pid', 'output', 'performance', 'distribution', 'photovoltaic', 'GIS', 'solar energy', 'loss', 'module', 'global horizontal irradiance', 'model', 'solar radiation', 'diffuse fraction', 'algorithm', 'radiation', 'machine learning', 'prediction', 'irradiation', 'shadow', 'efficiency', 'data', 'dni', 'estimation', 'system', 'measurement', 'regression', 'energy']",nan,0,1,1,0,0,0,0
Jawahar A.,2015,Int. J. Appl. Eng. Res.,Performance evaluation of photo-voltaic fed brushless direct current motor for agricultural applications,"['', 'power', 'bldc motor', 'control', 'performance', 'photovoltaic', 'pv  cell', 'MPP', 'mppt', 'model', 'MPPT', 'algorithm', 'modeling', 'irradiation', 'load', 'system']",nan,0,0,0,0,0,0,0
Da Silva T.L.,2015,"IEEE Braz. Power Electron. Conf. South. Power Electron. Conf., COBEP/SPEC",Study of the 5L-T-Type NPC converter for photovoltaic application,"['converter', 'optimization', 'output', 'control', 'converter modeling', 'photovoltaic', 'perturb and observe', 'model', '5 level converter', 'algorithm', 'modeling', 'photovoltaic application', '5-level single phase converter', 'system', 'grid', 'single phase converter']",10.1109/COBEP.2015.7420203,0,0,0,0,0,0,0
Boukelia T.E.,2015,Int J Ambient Energy,Estimation of direct solar irradiance intercepted by a solar concentrator in different modes of tracking (case study: Algeria),"['method', 'power', 'optimization', 'genetic algorithm', 'photovoltaic', 'direct solar irradiation', 'intercepted', 'neural network', 'deep learning', 'model', 'tracking', 'algorithm', 'machine learning', 'prediction', 'irradiation', 'concentrator', 'data', 'design', 'thermal', 'system', 'measurement', 'energy']",10.1080/01430750.2013.864587,0,0,1,1,1,0,0
Ranjbar M.R.,2015,Int J Electr Power Energy Syst,Sources' Response for supplying energy of a residential load in the form of on-grid hybrid systems,"['method', 'power', 'optimization', 'genetic algorithm', 'characteristization', 'particle swarm optimization', 'photovoltaic', 'perturb and observe', 'aging', 'loss', 'wind turbine', 'neural network', 'deep learning', 'wind', 'economic model-fuel cell power plant', 'model', 'power plant', 'algorithm', 'particle swarm', 'machine learning', 'algoritm', 'load', 'hybrid', 'imperialist competition algorithm', 'thermal', 'system', 'energy', 'management', 'grid']",10.1016/j.ijepes.2014.07.062,0,0,1,1,1,0,0
Fialho L.,2015,IFIP Advances in Information and Communication Technology,Simulation of a-Si PV system linked to the grid by DC boost and three-level inverter under cloud scope,"['dc-dc boost', 'converter', 'power', 'optimization', 'genetic algorithm', 'control', 'performance', 'photovoltaic', 'module', 'parameter', 'simulation', 'model', 'algorithm', 'modeling', 'pv system', 'inverter', 'system', 'three-level inverter', 'grid']",10.1007/978-3-319-16766-4_45,0,0,0,0,0,0,0
Aissou S.,2015,Energy Convers. Manage.,Modeling and control of hybrid photovoltaic wind power system with battery storage,"['control labview software', 'power', 'control', 'experiment', 'photovoltaic power system', 'battery', 'photovoltaic', 'wind', 'model', 'data acquisition', 'modeling', 'wind power system', 'load', 'hybrid', 'data', 'inverter', 'design', 'system', 'storage']",10.1016/j.enconman.2014.10.034,0,0,0,0,0,0,0
Yue M.,2015,Electr. Power Comp. Syst.,Assessing cloud transient impacts of solar and battery energy systems on grid inertial responses,"['cloud transient', 'generator', 'power', 'pid', 'optimization', 'inverter', 'bess', 'control', 'genetic algorithm', 'ESS', 'grid-connected inverter', 'battery', 'cloud', 'photovoltaic', 'solar generation', 'storage', 'battery energy storage system', 'generation', 'BESS', 'simulation', 'inertial response', 'model', 'algorithm', 'modeling', 'irradiation', 'pv', 'system', 'energy', 'grid']",10.1080/15325008.2014.975387,0,0,0,0,0,0,0
Theocharis A.D.,2015,Int. Trans. Elecr. Energy Sys.,Development of a linearized photovoltaic generator model for simulation studies with electromagnetic transient programs,"['generator', 'online', 'power', 'optimization', 'non-linear', 'linearization', 'photovoltaic power system', 'photovoltaic', 'perturb and observe', 'neural network', 'deep learning', 'transients', 'simulation', 'analysis', 'model', 'algorithm', 'machine learning', 'modeling', 'photovoltaic generators', 'electromagnetic transients programs', 'nonlinear circuits', 'system']",10.1002/etep.1853,0,0,1,1,1,0,0
Faquir S.,2015,Int. J. Fuzzy Syst. Appl.,Implementing a fuzzy logic based algorithm to predict solar and wind energies in a hybrid renewable energy system,"['fuzzy modeling', 'fuzzy', 'temperature', 'power', 'control', 'pv panels', 'performance', 'battery', 'computer algorithm', 'photovoltaic', 'fuzzy logic', 'wind turbine', 'hybrid renewable energy system', 'parameter', 'wind', 'model', 'algorithm', 'modeling', 'renewable energy', 'hybrid', 'pv power', 'system', 'wind power', 'weather', 'energy']",10.4018/IJFSA.2015070102,0,0,0,0,0,0,0
Mohieldeen Y.,2015,"ISES Sol. World Congr., Conf. Proc.",Qatar dynamic solar atlas and solar resource assessment,"['meteosat msg', 'optimization', 'image', 'solar atlas', 'neural network', 'solar forecasting', 'deep learning', 'short-term', 'analysis', 'model', 'solar monitoring stations', 'algorithm', 'operatation', 'machine learning', 'modeling', 'satellite', 'irradiation', 'data', 'network optimization', 'prediction', 'solar modeling', 'solar irradiation', 'energy', 'heliosat']",10.18086/swc.2015.07.07,0,0,1,1,1,0,0
Boye B.A.,2015,J. Hydro-Environ. Res.,"Integrated water quality modelling: Application to the Ribble Basin, U.K.","['model', 'salinity', 'temperature', 'coliform bacteria', 'modeling', 'water quality', 'irradiation', 'data', 'computational modeling', 'prediction', 'system', 'solar irradiation', 'management']",10.1016/j.jher.2014.07.002,0,0,0,0,0,0,0
Abid M.,2015,Energy Sources Recovery Util. Environ. Eff.,Dynamic exergetic analysis and evaluation of photovoltaic modules,"['temperature', 'optimization', 'renewable energy source', 'genetic algorithm', 'performance', 'energy production', 'photovoltaic', 'exergy', 'loss', 'exergy destruction', 'module', 'wind', 'analysis', 'model', 'algorithm', 'operatation', 'modeling', 'wind velocity', 'renewable energy', 'photovoltaic module', 'irradiation', 'efficiency', 'data', 'energy source', 'system', 'energy']",10.1080/15567036.2012.703287,0,0,0,0,0,0,0
Ciabattoni L.,2015,Stud. Fuzziness Soft Comput.,Household Electrical Consumptions Modeling and Management Through Neural Networks and Fuzzy Logic Approaches,"['fuzzy', 'tariff', 'high-resolution', 'pid', 'output', 'characteristization', 'photovoltaic', 'home', 'neural network', 'deep learning', 'analysis', 'model', 'algorithm', 'machine learning', 'evaluation', 'none', 'data', 'correction', 'design', 'management', 'energy']",10.1007/978-3-319-12883-2_16,0,0,1,1,1,0,0
Sathya A.,2015,Int. J. Appl. Eng. Res.,Modelling and simulation of three source multi level inverter connected to grid,"['converter', 'power', 'output', 'control', 'battery', 'photovoltaic', 'wind', 'MPP', 'mppt', 'MPPT', 'photovoltaic/ wind rnergy/ battery hybrid power system', 'operatation', 'h-bridge inverter', 'hybrid', 'multi level inverter', 'sepic converter', 'mpp', 'inverter', 'system']",nan,0,0,0,0,0,0,0
Effatnejad R.,2015,Indian J. Sci. Technol.,Modeling and simulation of hybrid system in DC micro-grid based on photovoltaic and energy storage,"['converter', 'power', 'discharging', 'protection', 'control', 'battery', 'photovoltaic', 'charging', 'lifetime', 'simulation', 'model', 'algorithm', 'MPPT', 'modeling', 'super capacitor', 'load', 'microgrid', 'efficiency', 'hybrid', 'system', 'energy', 'hybrid system and dc micro grid', 'grid']",10.17485/ijst/2015/v8i16/63711,0,0,0,0,0,0,0
Pereira P.,2015,"IEEE Braz. Power Electron. Conf. South. Power Electron. Conf., COBEP/SPEC",Photovoltaic systems representation for high frequency studies - Part I: The power transformer modeling,"['transformer', 'method', 'transformer modeling', 'power', 'optimization', 'transform', 'genetic algorithm', 'photovoltaic', 'parameter', 'simulation', 'high frequency modeling', 'model', 'high frequency', 'algorithm', 'operatation', 'modeling', 'cmc', 'system', 'common mode current', 'measurement']",10.1109/COBEP.2015.7420155,0,0,0,0,0,0,0
Ye B.,2015,Energies,Feasibility study of a solar-powered electric vehicle charging station model,"['power', 'optimization', 'electric vehicle', 'genetic algorithm', 'photovoltaic', 'charging', 'photovoltaic  power', 'analysis', 'model', 'algorithm', 'carbon', 'renewable energy', 'china', 'shenzhen', 'carbon reduction', 'system', 'energy']",10.3390/en81112357,0,0,0,0,0,0,0
Ma J.,2015,Electr. Power Comp. Syst.,Day Dispatch Strategy for Integrated System Based on Time-frequency Scales of PWP,"['time-frequency scales', 'method', 'wind/photovoltaic', 'power', 'optimization', 'genetic algorithm', 'output', 'real-time scheduling', 'strategy', 'photovoltaic', 'integrated system', 'ultra-short-time prediction', 'large-scale', 'wind', 'patulous short-time prediction', 'optimum dispatch', 'model', 'large-scale grid-connection', 'short-time prediction', 'algorithm', 'operatation', 'day dispatch', 'prediction', 'system', 'grid', 'energy']",10.1080/15325008.2015.1042597,0,0,0,0,0,0,0
Jacob B.,2015,Energy Procedia,Solar PV Modelling and Parameter Extraction Using Artificial Immune System,"['heuristic', 'method', 'optimization', 'genetic algorithm', 'characteristization', 'extraction', 'performance', 'particle swarm optimization', 'diode', 'photovoltaic', 'parameter extraction', 'parameter', 'artificial immune system', 'analysis', 'model', 'algorithm', 'particle swarm', 'algoritm', 'estimation', 'double diode solar pv model', 'system']",10.1016/j.egypro.2015.07.375,0,0,0,0,0,0,0
Mohammed A.,2015,Renewable Sustainable Energy Rev,A review of process and operational system control of hybrid photovoltaic/diesel generator systems,"['reliability', 'operational control', 'generator', 'power', 'optimization', 'control', 'performance', 'photovoltaic', 'diesel generator', 'analysis', 'model', 'algorithm', 'operatation', 'prediction', 'renewable energy', 'load', 'hybrid', 'data', 'grid', 'estimation', 'system', 'meteorology', 'hybrid photovoltaic system', 'energy']",10.1016/j.rser.2014.12.035,0,0,0,0,0,0,0
Ma H.,2015,Ventilation - Proc. Int. Conf. Ind. Vent.,Natural ventilation design of novel building photovoltaic wall and window,"['analysis', 'model', 'method', 'temperature', 'modeling', 'building', 'flow coefficient', 'natural ventilation', 'photovoltaic', 'module', 'wind', 'design', 'photovoltaic wall']",nan,0,0,0,0,0,0,0
Silva D.,2015,"IEEE Braz. Power Electron. Conf. South. Power Electron. Conf., COBEP/SPEC",Flexible real-time platform for commissioning and development of smart distribution grid,"['model', 'converter', 'power', 'real time simulation', 'modeling', 'control', 'simulation', 'performance', 'photovoltaic', 'power converters modeling', 'smart grid', 'system', 'grid']",10.1109/COBEP.2015.7420228,0,0,0,0,0,0,0
Kuznetsova E.,2015,Int J Electr Power Energy Syst,Analysis of robust optimization for decentralized microgrid energy management under uncertainty,"['reliability', 'power', 'power imbalance', 'optimization', 'robust optimization', 'performance', 'photovoltaic', 'uncertain scenarios', 'parameter', 'wind', 'analysis', 'model', 'power plant', 'algorithm', 'agent based model', 'microgrid', 'system', 'grid', 'management', 'energy']",10.1016/j.ijepes.2014.07.064,0,0,0,0,0,0,0
Weijenborg C.,2015,Tellus Ser. A Dyn. Meteorol. Oceanogr.,Organisation of potential vorticity on the mesoscale during deep moist convection,"['model', 'potential vorticity', 'algorithm', 'optimization', 'numerical weather prediction', 'genetic algorithm', 'characteristization', 'prediction', 'large-scale', 'wind', 'meteorology', 'dynamic meteorology', 'weather', 'deep moist convection']",10.3402/tellusa.v67.25705,0,0,0,0,0,0,0
Chicco G.,2015,"Conf.-Semin.: Int. Sch. Nonsinusoidal Curr. Compens., ISNCC - Conf. Proc.",Supraharmonics: Concepts and experimental results on photovoltaic systems,"['power', 'optimization', 'genetic algorithm', 'characteristization', 'supraharmonics', 'photovoltaic', 'grid connection', 'power quality', 'model', 'algorithm', 'modeling', 'meters', 'inverter', 'system', 'measurement', 'grid']",10.1109/ISNCC.2015.7174705,0,0,0,0,0,0,0
Gowtham M.,2015,Int. J. Appl. Eng. Res.,A seven level packed U cell (Puc) multilevel inverter for photovoltaic system,"['photovoltaic cells', 'controller', 'power', 'control', 'mean bias error', 'photovoltaic', 'high power', 'loss', 'module', 'MPP', 'mppt', 'analysis', 'model', 'total harmonic distortion', 'MPPT', 'packed u cell', 'modeling', 'proportional integral controller', 'pulse width modulation', 'load', 'mpp', 'inverter', 'design', 'high voltage', 'energy', 'multilevel']",nan,0,0,0,0,0,0,0
Ismail B.,2015,"IEEE Conf. Energy Convers., CENCON",Modelling photovoltaic &amp; UPS system in OrCAD PSpice with reliability estimation test,"['reliability', 'method', 'power', 'pid', 'renewable energy source', 'optimization', 'genetic algorithm', 'power electronics', 'plant', 'photovoltaic', 'reliability estimation test', 'orcad pspice simulation', 'simulation', 'model', 'ups system', 'algorithm', 'modeling', 'renewable energy', 'load', 'grid', 'interconnected configuration', 'estimation', 'system', 'photovoltaic plant', 'energy']",10.1109/CENCON.2015.7409582,0,0,0,0,0,0,0
Delavaripour H.,2015,J. Renewable Sustainable Energy,Reliability evaluation of a standalone wind-photovoltaic/battery energy system based on realistic model of battery,"['reliability', 'method', 'temperature', 'optimization', 'discharging', 'genetic algorithm', 'ESS', 'battery', 'photovoltaic', 'storage', 'charging', 'wind', 'BESS', 'simulation', 'model', 'algorithm', 'operatation', 'modeling', 'evaluation', 'none', 'renewable energy', 'system', 'energy']",10.1063/1.4906772,0,0,0,0,0,0,0
Bogaraj T.,2015,Arch. Electr. Eng.,Modeling and simulation of stand-alone hybrid power system with fuzzy MPPT for remote load application,"['fuzzy', 'hybrid power system', 'converter', 'power', 'method', 'temperature', 'optimization', 'control', 'output', 'photovoltaic', 'dc-dc converter', 'fuzzy logic', 'three phase pwm inverter', 'wind', 'MPP', 'mppt', 'model', 'MPPT', 'algorithm', 'operatation', 'wind energy conversion system', 'irradiation', 'load', 'hybrid', 'inverter', 'design', 'solar pv system', 'system', 'fuzzy logic based mppt', 'energy']",10.2478/aee-2015-0037,0,0,0,0,0,0,0
